effect_bundles_tables	3
key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect
wh_main_bundle_horde_raze	Destroying their enemies has strengthened this horde.	Raze	force	1	growth.png	true
wh_main_bundle_military_upkeep_free_force	[HIDDEN] Gives the spawned horde free upkeep	[HIDDEN]	force	0	 	true
wh_main_bundle_military_upkeep_free_force_special_character	[HIDDEN] Gives the spawned horde free upkeep and a protection against agent actions	[HIDDEN]	force	0	 	true
wh_main_bundle_military_upkeep_free_force_special_character_unbreakable	[HIDDEN]	[HIDDEN]	force	0	 	true
wh_main_bundle_military_upkeep_free_force_unbreakable	[HIDDEN] Gives the spawned horde free upkeep and the unbreakable attribute to the general	[HIDDEN]	force	0	 	true
wh_main_bundle_military_upkeep_free_force_unbreakable_all	[HIDDEN]	[HIDDEN]	force	0	 	true
wh_main_bundle_minister_emp_arch_lector	[HIDDEN]	Arch Lector	character	0	 	true
wh_main_bundle_minister_emp_castellan-engineer	[HIDDEN]	Castellan-Engineer	character	0	 	true
wh_main_bundle_minister_emp_faction_leader	[HIDDEN]	Emperor	character	0	 	true
wh_main_bundle_minister_emp_reiksmarshal	[HIDDEN]	Reiksmarshal	character	0	 	true
wh_main_bundle_minister_emp_spymaster	[HIDDEN]	Spymaster	character	0	 	true
wh_main_bundle_minister_emp_supreme_patriarch	[HIDDEN]	Supreme Patriarch	character	0	 	true
wh_main_bundle_minister_emp_treasurer	[HIDDEN]	Treasurer	character	0	 	true
wh_main_bundle_region_chaos_corruption	[HIDDEN] When Chaos razes a region, apply this effect bundle	[HIDDEN]	region	0	 	true
wh_main_bundle_region_chaos_corruption_attrition	Non-Chaos armies will suffer losses due to [[img:icon_attrition]][[/img]]attrition when moving through these lands.	Chaos Corruption	region	1	religion_chaos.png	true
wh_main_bundle_region_chaos_corruption_attrition_good	Non-Chaos armies will suffer losses due to [[img:icon_attrition]][[/img]]attrition when moving through these lands.	Chaos Corruption	region	1	religion_chaos.png	true
wh_main_bundle_region_chaos_corruption_high	Chaos is rampant! It infests the area with its twisting, changing blight.	Rampant Corruption	region	1	religion_chaos.png	true
wh_main_bundle_region_chaos_corruption_high_good	Chaos is rampant! It infests the area with its twisting, changing blight.	Rampant Corruption	region	1	religion_chaos.png	true
wh_main_bundle_region_chaos_corruption_low	The taint of Chaos skulks across the region, its touch starts to permeate the ground and twist the trees.	Creeping Corruption	region	1	religion_chaos.png	true
wh_main_bundle_region_chaos_corruption_low_good	The taint of Chaos skulks across the region, its touch starts to permeate the ground and twist the trees.	Creeping Corruption	region	1	religion_chaos.png	true
wh_main_bundle_region_chaos_corruption_medium	The land heaves and the corruption grows - the influence of the Ruinous Powers is keenly felt.	Growing Corruption	region	1	religion_chaos.png	true
wh_main_bundle_region_chaos_corruption_medium_good	The land heaves and the corruption grows - the influence of the Ruinous Powers is keenly felt.	Growing Corruption	region	1	religion_chaos.png	true
wh_main_bundle_region_chaos_invasion	[HIDDEN] Adds Chaos corruption to every province capital for the Chaos Invasion event	[HIDDEN]	region	0	 	true
wh_main_bundle_region_chaos_rises	[HIDDEN] Adds Chaos corruption to every province capital for the Chaos Rises event	[HIDDEN]	region	0	 	true
wh_main_bundle_region_untainted_attrition	Armies of the Undead will suffer losses due to [[img:icon_attrition]][[/img]]attrition when moving through these lands.	Untainted	region	1	religion.png	true
wh_main_bundle_region_vampiric_corruption_attrition	Mortal armies will suffer losses due to [[img:icon_attrition]][[/img]]attrition when moving through these lands.	Vampiric Corruption	region	1	religion_undeath.png	true
wh_main_bundle_region_vampiric_corruption_attrition_bad	Mortal armies will suffer losses due to [[img:icon_attrition]][[/img]]attrition when moving through these lands.	Vampiric Corruption	region	1	religion_undeath.png	true
wh_main_bundle_region_vampiric_corruption_high	The everlasting night has come to this part of the realm, the corruption of Shyish is all but dominant!	Rampant Corruption	region	1	religion_undeath.png	true
wh_main_bundle_region_vampiric_corruption_high_good	The everlasting night has come to this part of the realm, the corruption of Shyish is all but dominant!	Rampant Corruption	region	1	religion_undeath.png	true
wh_main_bundle_region_vampiric_corruption_low	The curse of Undeath has taken root in this area and so the land begins to wither...	Creeping Corruption	region	1	religion_undeath.png	true
wh_main_bundle_region_vampiric_corruption_low_good	The curse of Undeath has taken root in this area and so the land begins to wither...	Creeping Corruption	region	1	religion_undeath.png	true
wh_main_bundle_region_vampiric_corruption_medium	As Dark Magic grows, seeping into the land, the dead no longer rest easy and those that live feel a terrible burden upon their souls.	Growing Corruption	region	1	religion_undeath.png	true
wh_main_bundle_region_vampiric_corruption_medium_good	As Dark Magic grows, seeping into the land, the dead no longer rest easy and those that live feel a terrible burden upon their souls.	Growing Corruption	region	1	religion_undeath.png	true
wh_main_bundle_ror_lock	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh_main_bundle_ror_lock_vmp	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh_main_bundle_stance_army_ambush	Conceals this army, allowing surprise attacks against passing enemies.	Stance: Ambush	force	1	icon_effects_ambush.png	true
wh_main_bundle_stance_army_channelling	Increases the favourability of the Winds of Magic when fighting battles.	Stance: Channelling	force	1	wizard.png	true
wh_main_bundle_stance_army_channelling_vmp	Increases the favourability of the Winds of Magic when fighting battles and allows for a small amount of replenishment.	Stance: Channelling	force	1	wizard.png	true
wh_main_bundle_stance_army_default	Traverses the world as normal.	Stance: None	force	1	icon_effects_army.png	true
wh_main_bundle_stance_army_forced_march	Increases this army's campaign map marching range.	Stance: March	force	1	icon_effects_forced_march.png	true
wh_main_bundle_stance_army_fortification	Sets up a defensive camp, allowing for recruitment and replenishment, regardless of territory.	Stance: Encamp	force	1	icon_effects_fortify.png	true
wh_main_bundle_stance_army_garrisoned	Safeguards the local settlement.	Situation: Garrisoned	force	1	army.png	true
wh_main_bundle_stance_army_laying_siege	Makes ready to capture a settlement.	Situation: Laying Siege	force	1	siege_attack.png	true
wh_main_bundle_stance_army_laying_siege_grn	Makes ready to capture a settlement.	Situation: Laying Siege	force	1	siege_attack.png	true
wh_main_bundle_stance_army_mustering	Builds up this army's strength.\n\nUnits are currently queued for recruitment.	Situation: Mustering	force	1	replenishment.png	true
wh_main_bundle_stance_army_raiding	Raids wealth from the local region.	Stance: Raiding	force	1	icon_effects_raiding.png	true
wh_main_bundle_stance_army_raiding_bretonnia	Raids wealth from the local region.	Stance: Raiding	force	1	icon_effects_raiding.png	true
wh_main_bundle_stance_army_raiding_camp	Sets up a defensive camp, allowing for recruitment and replenishment, whilst raiding wealth from the local region.	Stance: Raidin' Camp	force	1	icon_effects_fortify.png	true
wh_main_bundle_stance_army_raiding_camp_norsca	Sets up a defensive camp, allowing for replenishment whilst raiding wealth from the local region.	Stance: Raiding Camp	force	1	icon_effects_fortify.png	true
wh_main_bundle_stance_army_raiding_horde	Raids wealth from the local region.	Stance: Raiding	force	1	icon_effects_raiding.png	true
wh_main_bundle_stance_army_raiding_horde_coast	Raids wealth from the local region.	Stance: Raiding	force	1	icon_effects_raiding.png	true
wh_main_bundle_stance_army_raiding_norsca	Raids wealth from the local region.	Stance: Raiding	force	1	icon_effects_raiding.png	true
wh_main_bundle_stance_army_raiding_skaven	Raids wealth and scavenges food from the local region.	Stance: Raiding	force	1	icon_effects_raiding.png	true
wh_main_bundle_stance_army_settlement_horde	Sets up a defensive camp, allowing for building construction, recruitment and replenishment, regardless of territory.	Stance: Encamp	force	1	icon_effects_fortify.png	true
wh_main_bundle_stance_army_settlement_horde_chaos	Sets up a defensive camp, allowing for building construction, recruitment and replenishment, regardless of territory.	Stance: Encamp	force	1	icon_effects_fortify.png	true
wh_main_bundle_stance_army_settlement_horde_nakai	Sets up a defensive camp, allowing for building construction, recruitment and replenishment, regardless of territory.	Stance: Encamp	force	1	icon_effects_fortify.png	true
wh_main_bundle_stance_army_settlement_horde_recruitment_provider	Sets up a defensive camp, allowing for building construction, recruitment and replenishment, regardless of territory.	Stance: Encamp	force	1	icon_effects_fortify.png	true
wh_main_bundle_stance_army_tunnelling	Uses the Underway to traverse the world.	Stance: Use Underway	force	1	subterranean.png	true
wh_main_bundle_stance_army_use_beastpaths	The warherds can cross the Old World using the secret beast-paths, increasing their movement allocation.	Stance: Use Beast-Paths	force	1	beastpaths.png	true
wh_main_bundle_stance_navy_blockading	Makes ready to capture a coastal settlement.	Situation: Blockading	force	1	siege_attack.png	true
wh_main_bundle_stance_navy_docked	Safeguards the local coastal settlement.	Situation: Docked	force	1	navy.png	true
wh_main_bundle_stance_navy_double_time	Increases this fleet's campaign map navigation range.	Stance: Full Speed	force	1	icon_effects_double_time.png	true
wh_main_bundle_stance_navy_mustering	Builds up this fleet's strength.\n\nYou currently have units queued for recruitment.\n\nRemoving everything from the queue will cancel mustering stance.	Situation: Mustering	force	1	replenishment.png	true
wh_main_bundle_stance_navy_raiding	Raids wealth from adjacent land regions.	Stance: Raiding	force	1	icon_effects_raiding.png	true
wh_main_edict_brag_about_da_boss	 	Brag about da Boss	province	1	edict_brag_about_da_boss.png	true
wh_main_edict_camp_ruckus	 	Camp Ruckus	province	1	edict_camp_ruckus.png	true
wh_main_edict_collect_tribute	 	Collect Tribute	province	1	edict_collect_tribute.png	true
wh_main_edict_council_of_burgomeisters	 	Council of Burgomeisters	province	1	edict_council_of_burgomeisters.png	true
wh_main_edict_empower_the_guilds	 	Empower the Guilds	province	1	edict_empower_the_guilds.png	true
wh_main_edict_evocation_of_nagash	 	Evocation of Nagash	province	1	edict_evocation_of_nagash.png	true
wh_main_edict_extensive_patrols	 	Extensive Patrols	province	1	edict_state_troop_levy.png	true
wh_main_edict_foster_independence	 	Foster Independence	province	1	edict_foster_independence.png	true
wh_main_edict_foster_terror	 	Foster Terror	province	1	edict_foster_terror.png	true
wh_main_edict_give_it_ere	 	Give it 'ere	province	1	edict_give_it_ere.png	true
wh_main_edict_grand_market_charter	 	Grand Market Charter	province	1	edict_grand_market_charter.png	true
wh_main_edict_harvest_corpses	 	Harvest Corpses	province	1	edict_harvest_corpses.png	true
wh_main_edict_high_kings_tribute	 	High King's Tribute	province	1	edict_high_kings_tribute.png	true
wh_main_edict_host_festag	 	Host Festag	province	1	edict_host_festag.png	true
wh_main_edict_imperial_taxation	 	Imperial Taxation	province	1	edict_imperial_taxation.png	true
wh_main_edict_levy_conscripts	 	Levy Conscripts	province	1	edict_levy_conscripts.png	true
wh_main_edict_levy_tithes	 	Levy Tithes	province	1	edict_imperial_taxation.png	true
wh_main_edict_masters_of_steel_and_stone	 	Masters of Steel and Stone	province	1	edict_masters_of_steel_and_stone.png	true
wh_main_edict_realm_of_chivalry	 	Realm of Chivalry	province	1	edict_masters_of_steel_and_stone.png	true
wh_main_edict_repress_mortals	 	Repress Mortals	province	1	edict_repress_mortals.png	true
wh_main_edict_sigmarite_dogma	 	Sigmarite Dogma	province	1	edict_sigmarite_dogma.png	true
wh_main_edict_state_troop_levy	 	State Troop Levy	province	1	edict_state_troop_levy.png	true
wh_main_edict_stimulate_trade	 	Stimulate Trade	province	1	edict_stimulate_trade.png	true
wh_main_edict_the_peasants_duty	 	The Peasant's Duty	province	1	edict_host_festag.png	true
wh_main_edict_venerate_the_ancestors	 	Venerate the Ancestors	province	1	edict_venerate_the_ancestors.png	true
wh_main_edict_venerate_the_lady	 	Venerate the Lady	province	1	edict_hand_of_asuryan.png	true
wh_main_effect_campaign_enable_attrition	This army is suffering [[img:icon_attrition]][[/img]]attritional losses due to a recent event.	Attrition	force	1	disaster.png	true
wh_main_effect_religion_undeath_public_order	The stronger the grip the Vampires have on society, the more docile the remaining mortal population becomes.	Obedience to the Vampires	faction	1	public_order.png	true
wh_main_faction_trait_bretonnia	 	 	faction	1	food.png	false
wh_main_faction_trait_chaos	 	 	faction	1	food.png	false
wh_main_faction_trait_chaos_faction	 	 	faction	1	food.png	false
wh_main_faction_trait_dwarfs	 	 	faction	1	food.png	false
wh_main_faction_trait_dwarfs_faction	 	 	faction	1	food.png	false
wh_main_faction_trait_empire_faction	 	 	faction	1	food.png	false
wh_main_faction_trait_greenskins	 	 	faction	1	food.png	false
wh_main_faction_trait_greenskins_faction	 	 	faction	1	food.png	false
wh_main_faction_trait_humans	 	 	faction	1	food.png	false
wh_main_faction_trait_vampire	 	 	faction	1	food.png	false
wh_main_faction_trait_vampire_faction	 	 	faction	1	food.png	false
wh_main_food_bundle_faction_positive_host_negative	This horde is suffering from a shortage of food.	Food Shortage	force	1	food.png	true
wh_main_food_bundle_faction_positive_province_negative	This province is suffering from a shortage of food.	Food Shortage	province	1	food.png	true
wh_main_food_bundle_horde_host_negative	This horde is being severely affected by the current famine.	Famine	force	1	food.png	true
wh_main_food_bundle_horde_infighting	The concentration of your forces in this region is inflaming the rivalries within the horde.	Rivalry	force	0	 	true
wh_main_food_bundle_province_negative	This province is being severely affected by the current famine.	Famine	province	1	food.png	true
