effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh_main_bundle_stance_army_raiding	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-5.0	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_chaos	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_chaos	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_chaos	wh_main_effect_force_unit_stat_morale	force_to_force_own	-5.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_chaos	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_nakai	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_nakai	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_nakai	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	5.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_recruitment_provider	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_recruitment_provider	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_recruitment_provider	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10.0	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_all_campaign_stance_ap_cost_dummy	army_to_army_own_unseen	100.0	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_army_campaign_stance_tunnelling_interception_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_army_campaign_stance_tunnelling_movement_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_army_campaign_stance_tunnelling_retreat_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_dlc03_effect_force_army_campaign_stance_beastpaths_interception_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_dlc03_effect_force_army_campaign_stance_beastpaths_movement_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_force_all_campaign_stance_ap_cost_dummy	army_to_army_own_unseen	100.0	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_force_army_campaign_stance_tunnelling_retreat_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_navy_blockading	wh_main_effect_force_army_campaign_local_happiness_repression	force_to_province_enemy	-4.0	start_turn_completed
wh_main_bundle_stance_navy_docked	wh_main_effect_force_all_campaign_stance_replenishment_rate_dummy	navy_to_navy_own	4.0	start_turn_completed
wh_main_bundle_stance_navy_docked	wh_main_effect_force_navy_campaign_local_piracy	navy_to_navy_own	-5.0	start_turn_completed
wh_main_bundle_stance_navy_docked	wh_main_effect_force_unit_stat_morale	navy_to_navy_own	5.0	start_turn_completed
wh_main_bundle_stance_navy_double_time	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	50.0	start_turn_completed
wh_main_bundle_stance_navy_double_time	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	navy_to_navy_own	1.0	start_turn_completed
wh_main_bundle_stance_navy_double_time	wh_main_effect_force_campaign_stance_begin_fatigued_4_tired	navy_to_navy_own	4.0	start_turn_completed
wh_main_bundle_stance_navy_mustering	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_all_campaign_movement_range	navy_to_navy_own	-25.0	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_all_campaign_stance_ap_cost	navy_to_navy_own	50.0	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	navy_to_navy_own	1.0	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	navy_to_navy_own	3.0	start_turn_completed
wh_main_edict_brag_about_da_boss	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own_unseen	-5.0	start_turn_completed
wh_main_edict_brag_about_da_boss	wh_main_effect_unit_recruitment_points	province_to_province_own_unseen	1.0	start_turn_completed
wh_main_edict_camp_ruckus	wh_main_effect_province_growth_province	province_to_province_own_unseen	20.0	start_turn_completed
wh_main_edict_camp_ruckus	wh_main_effect_public_order_edict	province_to_province_own_unseen	2.0	start_turn_completed
wh_main_edict_collect_tribute	wh_main_effect_province_tax_rate	province_to_province_own_unseen	5.0	start_turn_completed
wh_main_edict_council_of_burgomeisters	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5.0	start_turn_completed
wh_main_edict_council_of_burgomeisters	wh_main_effect_province_growth_province	province_to_province_own_unseen	20.0	start_turn_completed
wh_main_edict_empower_the_guilds	wh_main_effect_commandment_dwarfs_empower_the_guilds_growth_base	province_to_province_own_unseen	15.0	start_turn_completed
wh_main_edict_empower_the_guilds	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5.0	start_turn_completed
wh_main_edict_evocation_of_nagash	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own_unseen	1.0	start_turn_completed
wh_main_edict_evocation_of_nagash	wh_main_effect_unit_recruitment_points	province_to_province_own_unseen	1.0	start_turn_completed
wh_main_edict_extensive_patrols	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own_unseen	-10.0	start_turn_completed
wh_main_edict_extensive_patrols	wh_main_effect_unit_recruitment_points	province_to_province_own_unseen	2.0	start_turn_completed
wh_main_edict_foster_independence	wh_main_effect_agent_action_outcome_target_defence_success_chance_enemy	province_to_region_own	-15.0	end_turn_completed
wh_main_edict_foster_independence	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	1.0	start_turn_completed
wh_main_edict_foster_terror	wh_main_effect_province_growth_province	province_to_province_own_unseen	20.0	start_turn_completed
wh_main_edict_foster_terror	wh_main_effect_religion_conversion_undeath	province_to_region_own_provincewide	1.0	start_turn_completed
wh_main_edict_give_it_ere	wh_main_effect_province_tax_rate	province_to_province_own_unseen	5.0	start_turn_completed
wh_main_edict_grand_market_charter	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5.0	start_turn_completed
wh_main_edict_grand_market_charter	wh_main_effect_province_growth_province	province_to_province_own_unseen	20.0	start_turn_completed
wh_main_edict_harvest_corpses	wh_main_effect_province_tax_rate	province_to_province_own_unseen	5.0	start_turn_completed
wh_main_edict_high_kings_tribute	wh_main_effect_commandment_dwarfs_high_kings_tribute_tax_base	province_to_province_own_unseen	5.0	start_turn_completed
wh_main_edict_host_festag	wh_main_effect_public_order_edict	province_to_province_own_unseen	4.0	start_turn_completed
wh_main_edict_imperial_taxation	wh_main_effect_province_tax_rate	province_to_province_own_unseen	5.0	start_turn_completed
wh_main_edict_levy_conscripts	wh_main_effect_force_all_campaign_replenishment_rate	province_to_region_own_unseen	1.0	start_turn_completed
wh_main_edict_levy_conscripts	wh_main_effect_unit_recruitment_points	province_to_province_own_unseen	1.0	start_turn_completed
wh_main_edict_levy_tithes	wh_main_effect_province_tax_rate	province_to_province_own_unseen	5.0	start_turn_completed
wh_main_edict_masters_of_steel_and_stone	wh_main_effect_building_construction_cost_mod	province_to_region_own_unseen	-10.0	end_round_completed
wh_main_edict_masters_of_steel_and_stone	wh_main_effect_commandment_dwarfs_steel_and_stone_recruitment_cost_base	province_to_force_own_provincewide	-5.0	start_turn_completed
wh_main_edict_masters_of_steel_and_stone	wh_main_effect_unit_recruitment_points	province_to_province_own_unseen	1.0	start_turn_completed
wh_main_edict_realm_of_chivalry	wh_main_effect_building_construction_cost_mod	province_to_region_own_unseen	-10.0	end_round_completed
wh_main_edict_realm_of_chivalry	wh_main_effect_technology_research_points_mod	province_to_faction_unseen	5.0	start_turn_completed
wh_main_edict_repress_mortals	wh_main_effect_public_order_edict	province_to_province_own_unseen	4.0	start_turn_completed
wh_main_edict_sigmarite_dogma	wh_main_effect_agent_action_outcome_target_defence_success_chance_enemy	province_to_region_own	-15.0	end_turn_completed
wh_main_edict_sigmarite_dogma	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	1.0	start_turn_completed
wh_main_edict_state_troop_levy	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own_unseen	-5.0	start_turn_completed
wh_main_edict_state_troop_levy	wh_main_effect_unit_recruitment_points	province_to_province_own_unseen	1.0	start_turn_completed
wh_main_edict_stimulate_trade	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5.0	start_turn_completed
wh_main_edict_the_peasants_duty	wh2_dlc09_edict_brt_peasants_duty_growth_base	province_to_province_own_unseen	15.0	start_turn_completed
wh_main_edict_the_peasants_duty	wh2_dlc09_edict_brt_peasants_duty_public_order_base	province_to_province_own_unseen	0.0	start_turn_completed
wh_main_edict_the_peasants_duty	wh2_dlc09_edict_brt_peasants_duty_tax_base	province_to_province_own_unseen	0.0	start_turn_completed
wh_main_edict_venerate_the_ancestors	wh_main_effect_commandment_dwarfs_ancestor_worship_untainted_base	province_to_region_own_unseen	1.0	start_turn_completed
wh_main_edict_venerate_the_ancestors	wh_main_effect_public_order_edict	province_to_province_own_unseen	2.0	start_turn_completed
wh_main_edict_venerate_the_lady	wh_main_effect_public_order_edict	province_to_province_own_unseen	5.0	start_turn_completed
wh_main_edict_venerate_the_lady	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	2.0	start_turn_completed
wh_main_effect_campaign_enable_attrition	wh_main_effect_campaign_enable_attrition	force_to_force_own	50.0	start_turn_completed
wh_main_effect_religion_undeath_public_order	wh_main_effect_religion_undeath_public_order	faction_to_province_own	10.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_effect_dummy_start_peasants	faction_to_faction_own_unseen	6.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_peasant_count_allowed_hidden	faction_to_faction_own_unseen	2.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_upkeep_for_grail_vow	faction_to_force_own_unseen	200.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_upkeep_for_knight_vow	faction_to_force_own_unseen	200.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_dlc07_upkeep_for_quest_vow	faction_to_force_own_unseen	200.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	-50.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_siege_engine_enable_brt_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_siege_engine_enable_brt_siege_tower	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_siege_engine_number_brt_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_siege_engine_number_brt_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_siege_engine_unlock_brt_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_siege_engine_unlock_brt_siege_tower	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_unit_recruitment_points	faction_to_province_own_unseen	1.0	start_turn_completed
wh_main_faction_trait_chaos	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	100.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_force_newhorde_buildings_chaos	faction_to_faction_own_unseen	1.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_modify_vassal_income	faction_to_faction_own_unseen	-50.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_siege_engine_enable_chs_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_siege_engine_enable_chs_siege_tower	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_siege_engine_number_chs_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_siege_engine_number_chs_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_siege_engine_unlock_chs_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_chaos	wh_main_effect_siege_engine_unlock_chs_siege_tower	faction_to_force_own	1.0	start_turn_completed
wh_main_faction_trait_dwarfs	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0	start_turn_completed
